Intel Pentium M 1.40GHz , 225 , 264
Intel Pentium M 1.50GHz , 240 , 323
Intel Pentium M 1.60GHz , 229 , 307
Intel Pentium M 1.70GHz , 239 , 318
Intel Pentium M 1.73GHz , 226 , 451
Intel Pentium M 1.80GHz , 280 , 389
Intel Pentium M 1.86GHz , 284 , 383
Intel Pentium M 1000MHz , 156 , 222
Intel Pentium M 1200MHz , 155 , 166
Intel Pentium M 1300MHz , 197 , 271
Intel Pentium M 1400MHz , 208 , 282
Intel Pentium M 1500MHz , 188 , 251
Intel Pentium M 1600MHz , 193 , 313
Intel Pentium M 1700MHz , 237 , 361
Intel Pentium M 2.00GHz , 270 , 363
Intel Pentium M 2.10GHz , 292 , 353
Intel Pentium M 2.13GHz , 271 , 354
Intel Pentium M 2.26GHz , 235 , 429
Intel Pentium M 900MHz , 141 , 200
Intel Pentium N3510 @ 1.99GHz , 854 , 528
Intel Pentium N3520 @ 2.16GHz , 1105 , 659
Intel Pentium N3530 @ 2.16GHz , 1193 , 705
Intel Pentium N3540 @ 2.16GHz , 1204 , 720
Intel Pentium N3700 @ 1.60GHz , 1300 , 639
Intel Pentium N3710 @ 1.60GHz , 1358 , 691
Intel Pentium N4200 @ 1.10GHz , 2111 , 845
Intel Pentium P6000 @ 1.87GHz , 865 , 782
Intel Pentium P6100 @ 2.00GHz , 844 , 830
Intel Pentium P6200 @ 2.13GHz , 883 , 873
Intel Pentium P6300 @ 2.27GHz , 967 , 833
Intel Pentium Silver J5005 @ 1.50GHz , 3204 , 1221
Intel Pentium Silver J5040 @ 2.00GHz , 3735 , 1431
Intel Pentium Silver N5000 @ 1.10GHz , 2600 , 1159
Intel Pentium Silver N5030 @ 1.10GHz , 2665 , 1328
Intel Pentium SU2700 @ 1.30GHz , 239 , 432
Intel Pentium SU4100 @ 1.30GHz , 494 , 543
Intel Pentium T2060 @ 1.60GHz , 328 , 486
Intel Pentium T2080 @ 1.73GHz , 348 , 530
Intel Pentium T2130 @ 1.86GHz , 382 , 583
Intel Pentium T2310 @ 1.46GHz , 430 , 531
Intel Pentium T2330 @ 1.60GHz , 464 , 543
Intel Pentium T2370 @ 1.73GHz , 455 , 521
Intel Pentium T2390 @ 1.86GHz , 594 , 675
Intel Pentium T2410 @ 2.00GHz , 569 , 787
Intel Pentium T3200 @ 2.00GHz , 650 , 744
Intel Pentium T3400 @ 2.16GHz , 615 , 704
Intel Pentium T4200 @ 2.00GHz , 723 , 804
Intel Pentium T4300 @ 2.10GHz , 787 , 843
Intel Pentium T4400 @ 2.20GHz , 744 , 851
Intel Pentium T4500 @ 2.30GHz , 743 , 896
Intel Pentium U5400 @ 1.20GHz , 439 , 470
Intel Pentium U5600 @ 1.33GHz , 587 , 592
Intel T1400 @ 1.73GHz , 475 , 671
Intel T1500 @ 1.86GHz , 548 , 661
Intel T2050 @ 2.00GHz , 516 , 611
Intel Xeon 2.00GHz , 152 , 259
Intel XEON 2.20GHz , 164 , 351
Intel Xeon 2.40GHz , 180 , 387
Intel Xeon 2.80GHz , 260 , 384
Intel Xeon 3.00GHz , 425 , 607
Intel Xeon 3.20GHz , 478 , 696
Intel Xeon 3.40GHz , 375 , 519
Intel Xeon 3.60GHz , 403 , 643
Intel Xeon 3.73GHz , 901 , 734
Intel Xeon 3.80GHz , 393 , 594
Intel Xeon 3040 @ 1.86GHz , 789 , 474
Intel Xeon 3050 @ 2.13GHz , 841 , 672
Intel Xeon 3060 @ 2.40GHz , 939 , 942
Intel Xeon 3065 @ 2.33GHz , 822 , 732
Intel Xeon 3070 @ 2.66GHz , 1025 , 1024
Intel Xeon 3075 @ 2.66GHz , 1096 , 1096
Intel Xeon 3085 @ 3.00GHz , 1070 , 1124
Intel Xeon 5110 @ 1.60GHz , 600 , 606
Intel Xeon 5120 @ 1.86GHz , 763 , 748
Intel Xeon 5130 @ 2.00GHz , 769 , 766
Intel Xeon 5133 @ 2.20GHz , 887 , 838
Intel Xeon 5140 @ 2.33GHz , 857 , 870
Intel Xeon 5148 @ 2.33GHz , 1056 , 973
Intel Xeon 5150 @ 2.66GHz , 728 , 954
Intel Xeon 5160 @ 3.00GHz , 963 , 1134
Intel Xeon @ 2.00GHz , 7363 , 939
Intel Xeon @ 2.20GHz , 1237 , 1023
Intel Xeon Bronze 3104 @ 1.70GHz , 4887 , 986
Intel Xeon Bronze 3106 @ 1.70GHz , 6532 , 993
Intel Xeon Bronze 3204 @ 1.90GHz , 5080 , 1093
Intel Xeon D-1518 @ 2.20GHz , 4784 , 1256
Intel Xeon D-1520 @ 2.20GHz , 3324 , 419
Intel Xeon D-1521 @ 2.40GHz , 5931 , 1693
Intel Xeon D-1528 @ 1.90GHz , 6806 , 1296
Intel Xeon D-1531 @ 2.20GHz , 7967 , 1731
Intel Xeon D-1537 @ 1.70GHz , 7176 , 1104
Intel Xeon D-1539 @ 1.60GHz , 7175 , 1179
Intel Xeon D-1540 @ 2.00GHz , 6982 , 891
Intel Xeon D-1541 @ 2.10GHz , 9544 , 1642
Intel Xeon D-1548 @ 2.00GHz , 9075 , 1647
Intel Xeon D-1557 @ 1.50GHz , 7118 , 718
Intel Xeon D-1559 @ 1.50GHz , 5647 , 569
Intel Xeon D-1567 @ 2.10GHz , 9236 , 988
Intel Xeon D-1577 @ 1.30GHz , 11645 , 1319
Intel Xeon D-1587 @ 1.70GHz , 9223 , 835
Intel Xeon D-1602 @ 2.50GHz , 2459 , 1435
Intel Xeon D-2123IT @ 2.20GHz , 7731 , 1750
Intel Xeon D-2141I @ 2.20GHz , 12177 , 1756
Intel Xeon D-2143IT @ 2.20GHz , 13107 , 1812
Intel Xeon D-2146NT @ 2.30GHz , 11438 , 1735
Intel Xeon D-2166NT @ 2.00GHz , 15105 , 1751
Intel Xeon D-2183IT @ 2.20GHz , 18385 , 1728
Intel Xeon D-2187NT @ 2.00GHz , 18727 , 1763
Intel Xeon E-2104G @ 3.20GHz , 6215 , 1981
Intel Xeon E-2124 @ 3.30GHz , 7035 , 2604
Intel Xeon E-2124G @ 3.40GHz , 7613 , 2825
Intel Xeon E-2126G @ 3.30GHz , 10922 , 2658
Intel Xeon E-2134 @ 3.50GHz , 8253 , 2440
Intel Xeon E-2136 @ 3.30GHz , 13506 , 2713
Intel Xeon E-2144G @ 3.60GHz , 9447 , 2687
Intel Xeon E-2146G @ 3.50GHz , 13387 , 2680
Intel Xeon E-2174G @ 3.80GHz , 9502 , 2590
Intel Xeon E-2176G @ 3.70GHz , 13542 , 2746
Intel Xeon E-2176M @ 2.70GHz , 11366 , 2519
Intel Xeon E-2186G @ 3.80GHz , 13976 , 2824
Intel Xeon E-2186M @ 2.90GHz , 10878 , 2377
Intel Xeon E-2224 @ 3.40GHz , 7461 , 2630
Intel Xeon E-2224G @ 3.50GHz , 7491 , 2708
Intel Xeon E-2226G @ 3.40GHz , 10935 , 2804
Intel Xeon E-2234 @ 3.60GHz , 9555 , 2888
Intel Xeon E-2236 @ 3.40GHz , 14333 , 2872
Intel Xeon E-2244G @ 3.80GHz , 10220 , 2852
Intel Xeon E-2246G @ 3.60GHz , 13914 , 2861
Intel Xeon E-2254ML @ 1.70GHz , 6333 , 2029
Intel Xeon E-2274G @ 4.00GHz , 9639 , 2747
Intel Xeon E-2276G @ 3.80GHz , 13553 , 2914
Intel Xeon E-2276M @ 2.80GHz , 12187 , 2712
Intel Xeon E-2278G @ 3.40GHz , 17609 , 2991
Intel Xeon E-2278GE @ 3.30GHz , 17210 , 2754
Intel Xeon E-2278GEL @ 2.00GHz , 12024 , 2428
Intel Xeon E-2286G @ 4.00GHz , 14313 , 2893
Intel Xeon E-2286M @ 2.40GHz , 15702 , 2792
Intel Xeon E-2288G @ 3.70GHz , 17136 , 2895
Intel Xeon E3-1205 v6 @ 3.00GHz , 5682 , 1875
Intel Xeon E3-1220 @ 3.10GHz , 3707 , 1553
Intel Xeon E3-1220 V2 @ 3.10GHz , 4680 , 1923
Intel Xeon E3-1220 v3 @ 3.10GHz , 5087 , 1969
Intel Xeon E3-1220 v5 @ 3.00GHz , 5623 , 2025
Intel Xeon E3-1220 v6 @ 3.00GHz , 6048 , 2072
Intel Xeon E3-1220L @ 2.20GHz , 2050 , 1421
Intel Xeon E3-1220L V2 @ 2.30GHz , 2687 , 1421
Intel Xeon E3-1220L v3 @ 1.10GHz , 1407 , 777
Intel Xeon E3-1225 @ 3.10GHz , 3759 , 1551
Intel Xeon E3-1225 V2 @ 3.20GHz , 4707 , 1930
Intel Xeon E3-1225 v3 @ 3.20GHz , 5259 , 2022
Intel Xeon E3-1225 v5 @ 3.30GHz , 5829 , 1968
Intel Xeon E3-1225 v6 @ 3.30GHz , 6296 , 2304
Intel Xeon E3-1226 v3 @ 3.30GHz , 5392 , 2080
Intel Xeon E3-1230 @ 3.20GHz , 5032 , 1678
Intel Xeon E3-1230 V2 @ 3.30GHz , 6188 , 1995
Intel Xeon E3-1230 v3 @ 3.30GHz , 6805 , 2080
Intel Xeon E3-1230 v5 @ 3.40GHz , 7746 , 2017
Intel Xeon E3-1230 v6 @ 3.50GHz , 8167 , 2272
Intel Xeon E3-1230L v3 @ 1.80GHz , 4753 , 1531
Intel Xeon E3-1231 v3 @ 3.40GHz , 6972 , 2148
Intel Xeon E3-1235 @ 3.20GHz , 4725 , 1562
Intel Xeon E3-1235L v5 @ 2.00GHz , 5013 , 1761
Intel Xeon E3-1240 @ 3.30GHz , 5221 , 1718
Intel Xeon E3-1240 V2 @ 3.40GHz , 6305 , 2044
Intel Xeon E3-1240 v3 @ 3.40GHz , 6920 , 2135
Intel Xeon E3-1240 v5 @ 3.50GHz , 8226 , 2348
Intel Xeon E3-1240 v6 @ 3.70GHz , 8809 , 2469
Intel Xeon E3-1240L v3 @ 2.00GHz , 5062 , 1695
Intel Xeon E3-1240L v5 @ 2.10GHz , 5880 , 1893
Intel Xeon E3-1241 v3 @ 3.50GHz , 7114 , 2148
Intel Xeon E3-1245 @ 3.30GHz , 5330 , 1741
Intel Xeon E3-1245 V2 @ 3.40GHz , 6099 , 1995
Intel Xeon E3-1245 v3 @ 3.40GHz , 6995 , 2157
Intel Xeon E3-1245 v5 @ 3.50GHz , 8081 , 2284
Intel Xeon E3-1245 v6 @ 3.70GHz , 8533 , 2429
Intel Xeon E3-1246 v3 @ 3.50GHz , 7190 , 2210
Intel Xeon E3-1260L @ 2.40GHz , 3891 , 1452
Intel Xeon E3-1260L v5 @ 2.90GHz , 7800 , 2319
Intel Xeon E3-1265L @ 2.40GHz , 3589 , 1451
Intel Xeon E3-1265L V2 @ 2.50GHz , 4243 , 1247
Intel Xeon E3-1265L v3 @ 2.50GHz , 6019 , 2005
Intel Xeon E3-1265L v4 @ 2.30GHz , 6493 , 1977
Intel Xeon E3-1268L v3 @ 2.30GHz , 5333 , 1896
Intel Xeon E3-1268L v5 @ 2.40GHz , 6600 , 1869
Intel Xeon E3-1270 @ 3.40GHz , 5325 , 1741
Intel Xeon E3-1270 V2 @ 3.50GHz , 6554 , 2098
Intel Xeon E3-1270 v3 @ 3.50GHz , 7157 , 2129
Intel Xeon E3-1270 v5 @ 3.60GHz , 8458 , 2351
Intel Xeon E3-1270 v6 @ 3.80GHz , 8923 , 2354
Intel Xeon E3-1270L v4 @ 3.00GHz , 7662 , 2378
Intel Xeon E3-1271 v3 @ 3.60GHz , 7308 , 2257
Intel Xeon E3-1275 @ 3.40GHz , 5429 , 1762
Intel Xeon E3-1275 V2 @ 3.50GHz , 6398 , 2119
Intel Xeon E3-1275 v3 @ 3.50GHz , 6899 , 2237
Intel Xeon E3-1275 v5 @ 3.60GHz , 8379 , 2330
Intel Xeon E3-1275 v6 @ 3.80GHz , 8836 , 2582
Intel Xeon E3-1275L v3 @ 2.70GHz , 5949 , 2065
Intel Xeon E3-1276 v3 @ 3.60GHz , 7374 , 2298
Intel Xeon E3-1280 @ 3.50GHz , 5490 , 1807
Intel Xeon E3-1280 V2 @ 3.60GHz , 6493 , 2153
Intel Xeon E3-1280 v3 @ 3.60GHz , 6884 , 2204
Intel Xeon E3-1280 v5 @ 3.70GHz , 8320 , 2343
Intel Xeon E3-1280 v6 @ 3.90GHz , 9058 , 2579
Intel Xeon E3-1281 v3 @ 3.70GHz , 7430 , 2301
Intel Xeon E3-1285 v3 @ 3.60GHz , 7171 , 2188
Intel Xeon E3-1285 v4 @ 3.50GHz , 7614 , 2260
Intel Xeon E3-1285 v6 @ 4.10GHz , 9276 , 2692
Intel Xeon E3-1285L v3 @ 3.10GHz , 6848 , 2132
Intel Xeon E3-1285L v4 @ 3.40GHz , 7934 , 2350
Intel Xeon E3-1286 v3 @ 3.70GHz , 7418 , 2391
Intel Xeon E3-1286L v3 @ 3.20GHz , 6450 , 2207
Intel Xeon E3-1290 @ 3.60GHz , 4988 , 1833
Intel Xeon E3-1290 V2 @ 3.70GHz , 6551 , 2191
Intel Xeon E3-1505L v5 @ 2.00GHz , 4838 , 1635
Intel Xeon E3-1505L v6 @ 2.20GHz , 6088 , 1848
Intel Xeon E3-1505M v5 @ 2.80GHz , 7108 , 2052
Intel Xeon E3-1505M v6 @ 3.00GHz , 6848 , 2163
Intel Xeon E3-1515M v5 @ 2.80GHz , 7918 , 2151
Intel Xeon E3-1535M v5 @ 2.90GHz , 7400 , 2050
Intel Xeon E3-1535M v6 @ 3.10GHz , 8396 , 2421
Intel Xeon E3-1545M v5 @ 2.90GHz , 7546 , 1962
Intel Xeon E3-1575M v5 @ 3.00GHz , 7766 , 2208
Intel Xeon E3-1585 v5 @ 3.50GHz , 8408 , 2402
Intel Xeon E3-1585L v5 @ 3.00GHz , 8021 , 2179
Intel Xeon E3110 @ 3.00GHz , 1242 , 1331
Intel Xeon E3113 @ 3.00GHz , 1429 , 1282
Intel Xeon E3120 @ 3.16GHz , 1330 , 1364
Intel Xeon E5-1410 @ 2.80GHz , 4634 , 1484
Intel Xeon E5-1410 v2 @ 2.80GHz , 5842 , 1689
Intel Xeon E5-1428L v2 @ 2.20GHz , 6566 , 1321
Intel Xeon E5-1603 @ 2.80GHz , 3487 , 1346
Intel Xeon E5-1603 v3 @ 2.80GHz , 4496 , 1634
Intel Xeon E5-1603 v4 @ 2.80GHz , 4838 , 1752
Intel Xeon E5-1607 @ 3.00GHz , 3766 , 1425
Intel Xeon E5-1607 v2 @ 3.00GHz , 4312 , 1612
Intel Xeon E5-1607 v3 @ 3.10GHz , 4982 , 1811
Intel Xeon E5-1607 v4 @ 3.10GHz , 5623 , 1952
Intel Xeon E5-1620 @ 3.60GHz , 5871 , 1768
Intel Xeon E5-1620 v2 @ 3.70GHz , 6536 , 1978
Intel Xeon E5-1620 v3 @ 3.50GHz , 6955 , 2020
Intel Xeon E5-1620 v4 @ 3.50GHz , 7309 , 2264
Intel Xeon E5-1630 v3 @ 3.70GHz , 7451 , 2139
Intel Xeon E5-1630 v4 @ 3.70GHz , 7560 , 2371
Intel Xeon E5-1650 @ 3.20GHz , 8106 , 1745
Intel Xeon E5-1650 v2 @ 3.50GHz , 9099 , 1951
Intel Xeon E5-1650 v3 @ 3.50GHz , 10330 , 2113
Intel Xeon E5-1650 v4 @ 3.60GHz , 11144 , 2347
Intel Xeon E5-1660 @ 3.30GHz , 8312 , 1784
Intel Xeon E5-1660 v2 @ 3.70GHz , 10348 , 2146
Intel Xeon E5-1660 v3 @ 3.00GHz , 11566 , 1900
Intel Xeon E5-1660 v4 @ 3.20GHz , 13594 , 2238
Intel Xeon E5-1680 v2 @ 3.00GHz , 12356 , 2058
Intel Xeon E5-1680 v3 @ 3.20GHz , 13043 , 2092
Intel Xeon E5-1680 v4 @ 3.40GHz , 14481 , 2392
Intel Xeon E5-1681 v3 @ 2.90GHz , 14820 , 2040
Intel Xeon E5-2403 @ 1.80GHz , 2464 , 731
Intel Xeon E5-2403 v2 @ 1.80GHz , 2873 , 991
Intel Xeon E5-2407 @ 2.20GHz , 2661 , 883
Intel Xeon E5-2407 v2 @ 2.40GHz , 4034 , 1302
Intel Xeon E5-2418L @ 2.00GHz , 3518 , 977
Intel Xeon E5-2420 @ 1.90GHz , 5157 , 1115
Intel Xeon E5-2420 v2 @ 2.20GHz , 6478 , 1368
Intel Xeon E5-2430 @ 2.20GHz , 5750 , 1215
Intel Xeon E5-2430 v2 @ 2.50GHz , 7319 , 1439
Intel Xeon E5-2430L @ 2.00GHz , 5263 , 1060
Intel Xeon E5-2430L v2 @ 2.40GHz , 5014 , 668
Intel Xeon E5-2440 @ 2.40GHz , 5766 , 1299
Intel Xeon E5-2440 v2 @ 1.90GHz , 6927 , 962
Intel Xeon E5-2448L v2 @ 1.80GHz , 6774 , 1235
Intel Xeon E5-2450 @ 2.10GHz , 6886 , 1177
Intel Xeon E5-2450L @ 1.80GHz , 5538 , 971
Intel Xeon E5-2470 @ 2.30GHz , 8090 , 1423
Intel Xeon E5-2470 v2 @ 2.40GHz , 10871 , 1623
Intel Xeon E5-2603 @ 1.80GHz , 2362 , 868
Intel Xeon E5-2603 v2 @ 1.80GHz , 2751 , 977
Intel Xeon E5-2603 v3 @ 1.60GHz , 3948 , 939
Intel Xeon E5-2603 v4 @ 1.70GHz , 4695 , 1046
Intel Xeon E5-2608L v3 @ 2.00GHz , 6415 , 1210
Intel Xeon E5-2609 @ 2.40GHz , 2640 , 1059
Intel Xeon E5-2609 v2 @ 2.50GHz , 3851 , 1352
Intel Xeon E5-2609 v3 @ 1.90GHz , 4403 , 1093
Intel Xeon E5-2609 v4 @ 1.70GHz , 5974 , 1078
Intel Xeon E5-2618L v3 @ 2.30GHz , 10464 , 1872
Intel Xeon E5-2618L v4 @ 2.20GHz , 12041 , 1879
Intel Xeon E5-2620 @ 2.00GHz , 5248 , 1106
Intel Xeon E5-2620 v2 @ 2.10GHz , 6193 , 1282
Intel Xeon E5-2620 v3 @ 2.40GHz , 8000 , 1693
Intel Xeon E5-2620 v4 @ 2.10GHz , 8848 , 1540
Intel Xeon E5-2623 v3 @ 3.00GHz , 7382 , 2006
Intel Xeon E5-2623 v4 @ 2.60GHz , 7162 , 1649
Intel Xeon E5-2628L v2 @ 1.90GHz , 7181 , 1106
Intel Xeon E5-2628L v3 @ 2.00GHz , 9949 , 1483
Intel Xeon E5-2628L v4 @ 1.90GHz , 11079 , 1433
Intel Xeon E5-2629 v3 @ 2.40GHz , 9062 , 1451
Intel Xeon E5-2630 @ 2.30GHz , 6110 , 1295
Intel Xeon E5-2630 v2 @ 2.60GHz , 7440 , 1567
Intel Xeon E5-2630 v3 @ 2.40GHz , 10083 , 1766
Intel Xeon E5-2630 v4 @ 2.20GHz , 11605 , 1774
Intel Xeon E5-2630L @ 2.00GHz , 5303 , 1100
Intel Xeon E5-2630L v2 @ 2.40GHz , 6337 , 1340
Intel Xeon E5-2630L v3 @ 1.80GHz , 8406 , 1473
Intel Xeon E5-2630L v4 @ 1.80GHz , 10864 , 1743
Intel Xeon E5-2637 @ 3.00GHz , 2978 , 1526
Intel Xeon E5-2637 v2 @ 3.50GHz , 6666 , 1899
Intel Xeon E5-2637 v3 @ 3.50GHz , 7995 , 2103
Intel Xeon E5-2637 v4 @ 3.50GHz , 6509 , 2051
Intel Xeon E5-2640 @ 2.50GHz , 6308 , 1348
Intel Xeon E5-2640 v2 @ 2.00GHz , 7757 , 1265
Intel Xeon E5-2640 v3 @ 2.60GHz , 10955 , 1852
Intel Xeon E5-2640 v4 @ 2.40GHz , 11065 , 1636
Intel Xeon E5-2643 @ 3.30GHz , 5522 , 1638
Intel Xeon E5-2643 v2 @ 3.50GHz , 8867 , 1857
Intel Xeon E5-2643 v3 @ 3.40GHz , 10520 , 2082
Intel Xeon E5-2643 v4 @ 3.40GHz , 11261 , 2252
Intel Xeon E5-2648L @ 1.80GHz , 4235 , 931
Intel Xeon E5-2648L v2 @ 1.90GHz , 8611 , 1350
Intel Xeon E5-2648L v3 @ 1.80GHz , 9847 , 1292
Intel Xeon E5-2648L v4 @ 1.80GHz , 11547 , 1435
Intel Xeon E5-2649 v3 @ 2.30GHz , 11796 , 1654
Intel Xeon E5-2650 @ 2.00GHz , 7287 , 1237
Intel Xeon E5-2650 v2 @ 2.60GHz , 9978 , 1684
Intel Xeon E5-2650 v3 @ 2.30GHz , 12031 , 1585
Intel Xeon E5-2650 v4 @ 2.20GHz , 10066 , 1201
Intel Xeon E5-2650L @ 1.80GHz , 5929 , 1091
Intel Xeon E5-2650L v2 @ 1.70GHz , 7475 , 1102
Intel Xeon E5-2650L v3 @ 1.80GHz , 11877 , 1380
Intel Xeon E5-2650L v4 @ 1.70GHz , 11918 , 1541
Intel Xeon E5-2651 v2 @ 1.80GHz , 9030 , 1089
Intel Xeon E5-2658 @ 2.10GHz , 6073 , 1156
Intel Xeon E5-2658 v2 @ 2.40GHz , 10280 , 1301
Intel Xeon E5-2658 v3 @ 2.20GHz , 13487 , 1711
Intel Xeon E5-2658 v4 @ 2.30GHz , 14168 , 1590
Intel Xeon E5-2660 @ 2.20GHz , 8182 , 1402
Intel Xeon E5-2660 v2 @ 2.20GHz , 10482 , 1510
Intel Xeon E5-2660 v3 @ 2.60GHz , 13090 , 1772
Intel Xeon E5-2660 v4 @ 2.00GHz , 14342 , 1713
Intel Xeon E5-2663 v3 @ 2.80GHz , 11739 , 1802
Intel Xeon E5-2665 @ 2.40GHz , 8426 , 1399
Intel Xeon E5-2667 @ 2.90GHz , 7395 , 1599
Intel Xeon E5-2667 v2 @ 3.30GHz , 12277 , 2033
Intel Xeon E5-2667 v3 @ 3.20GHz , 12739 , 2053
Intel Xeon E5-2667 v4 @ 3.20GHz , 14148 , 2236
Intel Xeon E5-2669 v3 @ 2.30GHz , 16107 , 1502
Intel Xeon E5-2670 @ 2.60GHz , 8950 , 1462
Intel Xeon E5-2670 v2 @ 2.50GHz , 11525 , 1592
Intel Xeon E5-2670 v3 @ 2.30GHz , 13995 , 1677
Intel Xeon E5-2673 v2 @ 3.30GHz , 11919 , 1959
Intel Xeon E5-2673 v3 @ 2.40GHz , 13559 , 1701
Intel Xeon E5-2673 v4 @ 2.30GHz , 17533 , 1909
Intel Xeon E5-2675 v3 @ 1.80GHz , 11960 , 1209
Intel Xeon E5-2676 v3 @ 2.40GHz , 14407 , 1727
Intel Xeon E5-2676 v4 @ 2.40GHz , 18978 , 1730
Intel Xeon E5-2678 v3 @ 2.50GHz , 14710 , 1701
Intel Xeon E5-2679 v4 @ 2.50GHz , 23908 , 2055
Intel Xeon E5-2680 @ 2.70GHz , 9318 , 1573
Intel Xeon E5-2680 v2 @ 2.80GHz , 12568 , 1812
Intel Xeon E5-2680 v3 @ 2.50GHz , 15478 , 1763
Intel Xeon E5-2680 v4 @ 2.40GHz , 18203 , 1932
Intel Xeon E5-2680R v4 @ 2.40GHz , 18490 , 2001
Intel Xeon E5-2682 v4 @ 2.50GHz , 19634 , 1825
Intel Xeon E5-2683 v3 @ 2.00GHz , 14720 , 1564
Intel Xeon E5-2683 v4 @ 2.10GHz , 18017 , 1673
Intel Xeon E5-2685 v3 @ 2.60GHz , 12944 , 1726
Intel Xeon E5-2686 v3 @ 2.00GHz , 17678 , 1862
Intel Xeon E5-2686 v4 @ 2.30GHz , 16745 , 1613
Intel Xeon E5-2687W @ 3.10GHz , 9378 , 1689
Intel Xeon E5-2687W v2 @ 3.40GHz , 12155 , 2012
Intel Xeon E5-2687W v3 @ 3.10GHz , 14761 , 1895
Intel Xeon E5-2687W v4 @ 3.00GHz , 17791 , 2130
Intel Xeon E5-2689 @ 2.60GHz , 9771 , 1563
Intel Xeon E5-2689 v4 @ 3.10GHz , 16706 , 2380
Intel Xeon E5-2690 @ 2.90GHz , 9982 , 1661
Intel Xeon E5-2690 v2 @ 3.00GHz , 13116 , 1774
Intel Xeon E5-2690 v3 @ 2.60GHz , 16239 , 1877
Intel Xeon E5-2690 v4 @ 2.60GHz , 17678 , 2072
Intel Xeon E5-2692 v2 @ 2.20GHz , 12119 , 1571
Intel Xeon E5-2695 v2 @ 2.40GHz , 13382 , 1535
Intel Xeon E5-2695 v3 @ 2.30GHz , 16032 , 1778
Intel Xeon E5-2695 v4 @ 2.10GHz , 20096 , 1922
Intel Xeon E5-2696 v2 @ 2.50GHz , 14144 , 1675
Intel Xeon E5-2696 v3 @ 2.30GHz , 20305 , 1778
Intel Xeon E5-2696 v4 @ 2.20GHz , 21031 , 1787
Intel Xeon E5-2697 v2 @ 2.70GHz , 14353 , 1716
Intel Xeon E5-2697 v3 @ 2.60GHz , 17538 , 1911
Intel Xeon E5-2697 v4 @ 2.30GHz , 19820 , 1820
Intel Xeon E5-2697A v4 @ 2.60GHz , 18996 , 2184
Intel Xeon E5-2697R v4 @ 2.30GHz , 19426 , 1847
Intel Xeon E5-2698 v3 @ 2.30GHz , 19681 , 1965
Intel Xeon E5-2698 v4 @ 2.20GHz , 22091 , 2066
Intel Xeon E5-2699 v3 @ 2.30GHz , 20545 , 1956
Intel Xeon E5-2699 v4 @ 2.20GHz , 24875 , 1989
Intel Xeon E5-2699A v4 @ 2.40GHz , 14917 , 1037
Intel Xeon E5-4603 @ 2.00GHz , 3391 , 953
Intel Xeon E5-4607 v2 @ 2.60GHz , 6986 , 1363
Intel Xeon E5-4610 @ 2.40GHz , 6460 , 1401
Intel Xeon E5-4610 v3 @ 1.70GHz , 7229 , 1027
Intel Xeon E5-4617 @ 2.90GHz , 6298 , 1552
Intel Xeon E5-4620 @ 2.20GHz , 6830 , 1239
Intel Xeon E5-4620 v3 @ 2.00GHz , 10681 , NA
Intel Xeon E5-4627 v2 @ 3.30GHz , 9320 , 1786
Intel Xeon E5-4627 v3 @ 2.60GHz , 11507 , 1788
Intel Xeon E5-4627 v4 @ 2.60GHz , 12969 , 2030
Intel Xeon E5-4640 @ 2.40GHz , 7308 , 1311
Intel Xeon E5-4640 v3 @ 1.90GHz , 10372 , 1514
Intel Xeon E5-4648 v3 @ 1.70GHz , 9061 , 1317
Intel Xeon E5-4650 @ 2.70GHz , 8463 , 1458
Intel Xeon E5-4650 v3 @ 2.10GHz , 10838 , 1384
Intel Xeon E5-4650L @ 2.60GHz , 8263 , 1440
Intel Xeon E5-4655 v3 @ 2.90GHz , 9377 , 1817
Intel Xeon E5-4657L v2 @ 2.40GHz , 12495 , 1478
Intel Xeon E5-4660 v3 @ 2.10GHz , 13858 , 1530
Intel Xeon E5-4667 v3 @ 2.00GHz , 15397 , 1461
Intel Xeon E5-4669 v3 @ 2.10GHz , 17209 , 1433
Intel Xeon E5-4669 v4 @ 2.20GHz , 11523 , 1366
Intel Xeon E5205 @ 1.86GHz , 838 , 788
Intel Xeon E5240 @ 3.00GHz , 1448 , 1312
Intel Xeon E5310 @ 1.60GHz , 1306 , 640
Intel Xeon E5320 @ 1.86GHz , 1402 , 769
Intel Xeon E5335 @ 2.00GHz , 1549 , 817
Intel Xeon E5345 @ 2.33GHz , 1814 , 947
Intel Xeon E5405 @ 2.00GHz , 1611 , 873
Intel Xeon E5410 @ 2.33GHz , 1923 , 1024
Intel Xeon E5420 @ 2.50GHz , 1926 , 1048
Intel Xeon E5430 @ 2.66GHz , 2196 , 1144
Intel Xeon E5440 @ 2.83GHz , 2256 , 1235
Intel Xeon E5450 @ 3.00GHz , 2453 , 1292
Intel Xeon E5462 @ 2.80GHz , 2266 , 1215
Intel Xeon E5472 @ 3.00GHz , 2432 , 1297
Intel Xeon E5502 @ 1.87GHz , 837 , 799
Intel Xeon E5503 @ 2.00GHz , 804 , 845
Intel Xeon E5504 @ 2.00GHz , 1529 , 838
Intel Xeon E5506 @ 2.13GHz , 1845 , 936
Intel Xeon E5507 @ 2.27GHz , 1928 , 997
Intel Xeon E5520 @ 2.27GHz , 2561 , 1020
Intel Xeon E5530 @ 2.40GHz , 2603 , 1150
